_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,agree_or_not,agree_or_not:variance,agree_or_not_gold,sentence
703394885,false,finalized,3,4/12/15 15:54,4,0,,school is a kind of teach
703394886,false,finalized,3,4/12/15 14:40,4.33,0.471,,lace is part of shoe
703394887,false,finalized,3,4/12/15 13:55,2.33,1.247,,low is a kind of move
703394888,false,finalized,3,4/12/15 10:52,1.67,0.943,,box is a kind of tree
703394889,false,finalized,3,4/12/15 11:45,4,0,,title can be used with the same meaning of crown
703394890,false,finalized,3,4/12/15 12:43,4.33,0.471,,seam is a kind of join
703394891,false,finalized,3,4/12/15 13:08,2.67,0.471,,turn is a kind of travel
703394892,false,finalized,3,4/12/15 12:54,2.33,1.247,,machine can be used as the opposite of device
703394893,false,finalized,3,4/12/15 10:35,4.67,0.471,,ride can be used with the same meaning of transportation
703394894,false,finalized,3,4/12/15 11:07,1.33,0.471,,eye is a kind of person
703394895,false,finalized,3,4/12/15 14:21,4.67,0.471,,space can be used with the same meaning of place
703394896,false,finalized,3,4/12/15 10:44,4,0.816,,home is a kind of tent
703394897,false,finalized,3,4/12/15 15:16,1.33,0.471,,rest can be used as the opposite of sleep
703394898,false,finalized,3,4/12/15 13:59,1,0,,scissor is a kind of vehicle
703394899,false,finalized,3,4/12/15 11:19,4.67,0.471,,tree is made of wood
703394900,false,finalized,3,4/12/15 13:59,1,0,,cow is a kind of village
703394901,false,finalized,3,4/12/15 12:04,1,0,,gang is a kind of tool
703394902,false,finalized,3,4/12/15 12:36,2,0.816,,joy is a kind of dog
703394903,false,finalized,3,4/12/15 10:59,3.33,1.7,,character can be used as the opposite of dull
703394904,false,finalized,3,4/12/15 11:59,4.67,0.471,,closet can be used with the same meaning of cabinet
703394905,false,finalized,3,4/12/15 17:40,4.67,0.471,,heel is part of human
703394906,false,finalized,3,4/12/15 12:34,5,0,,cold can be used as the opposite of hot
703394907,false,finalized,3,4/12/15 15:54,4,0,,close is a kind of complete
703394908,false,finalized,3,4/12/15 14:36,5,0,,fall can be used as the opposite of get_up
703394909,false,finalized,3,4/12/15 12:31,5,0,,benefit can be used with the same meaning of aid
703394910,false,finalized,3,4/12/15 13:04,2,1.414,,fish can be used with the same meaning of rifle
703394911,false,finalized,3,4/12/15 11:44,3.33,0.943,,reward can be used as the opposite of steal
703394912,false,finalized,3,4/12/15 12:17,5,0,,gentleman is a kind of person
703394913,false,finalized,3,4/12/15 12:46,4.33,0.471,,fly can be used with the same meaning of wing
703394914,false,finalized,3,4/12/15 15:44,3.33,0.471,,sign can be used as the opposite of talk
703394915,false,finalized,3,4/12/15 13:51,1.67,0.471,,lady can be used as the opposite of god
703394916,false,finalized,3,4/12/15 12:48,5,0,,create can be used as the opposite of destroy
703394917,false,finalized,3,4/12/15 13:58,3.67,1.886,,part can be used as the opposite of everything
703394918,false,finalized,3,4/12/15 17:34,5,0,,jar is made of glass
703394919,false,finalized,3,4/12/15 10:36,1.33,0.471,,arch is part of human
703394920,false,finalized,3,4/12/15 11:40,1,0,,field is made of glass
703394921,false,finalized,3,4/12/15 10:36,4.33,0.471,,part can be used with the same meaning of separate
703394922,false,finalized,3,4/12/15 14:27,4.33,0.471,,pool is a kind of group
703394923,false,finalized,3,4/12/15 12:03,1,0,,pull is a kind of device
703394924,false,finalized,3,4/12/15 11:45,3.33,0.943,,side can be used as the opposite of back
703394925,false,finalized,3,4/12/15 17:38,5,0,,inferior can be used as the opposite of superior
703394926,false,finalized,3,4/12/15 10:33,2.67,1.247,,care can be used with the same meaning of charge
703394927,false,finalized,3,4/12/15 12:42,4.67,0.471,,container is a kind of object
703394928,false,finalized,3,4/12/15 12:34,1,0,,sun is a kind of lie
703394929,false,finalized,3,4/12/15 15:51,1.33,0.471,,exchange can be used as the opposite of type
703394930,false,finalized,3,4/12/15 12:25,4.33,0.471,,drive can be used with the same meaning of approach
703394931,false,finalized,3,4/12/15 11:58,5,0,,student can be used as the opposite of teacher
703394932,false,finalized,3,4/12/15 12:18,4.67,0.471,,movement is part of clock
703394933,false,finalized,3,4/12/15 12:03,1.67,0.471,,credit is a kind of title
703394934,false,finalized,3,4/12/15 12:41,5,0,,football is a kind of game
703394935,false,finalized,3,4/12/15 13:20,4.33,0.471,,wind is made of air
703394936,false,finalized,3,4/12/15 14:32,5,0,,dry can be used as the opposite of wet
703394937,false,finalized,3,4/12/15 14:29,2.33,1.247,,animal is a kind of person
703394938,false,finalized,3,4/12/15 12:37,4.67,0.471,,flight can be used with the same meaning of fly
703394939,false,finalized,3,4/12/15 11:59,4,0.816,,dream is a kind of hope
703394940,false,finalized,3,4/12/15 15:43,1.67,0.471,,bow is a kind of place
703394941,false,finalized,3,4/12/15 13:28,5,0,,hour is part of day
703394942,true,golden,58,4/12/15 15:51,4.41,0.852,"4
5",unite_kingdom is a kind of state
703394943,false,finalized,3,4/12/15 12:51,4.67,0.471,,dress can be used as the opposite of strip
703394944,false,finalized,3,4/12/15 14:13,5,0,,new can be used with the same meaning of novel
703394945,false,finalized,3,4/12/15 12:51,3.67,1.247,,earth is part of milky_way
703394946,false,finalized,3,4/12/15 14:06,3.67,1.247,,traffic_jam is a kind of traffic
703394947,false,finalized,3,4/12/15 11:10,3.67,0.471,,map is part of book
703394948,false,finalized,3,4/12/15 11:41,2.67,0.943,,head can be used as the opposite of neck
703394949,false,finalized,3,4/12/15 11:44,4.67,0.471,,ideal can be used as the opposite of bad
703394950,false,finalized,3,4/12/15 10:56,4.67,0.471,,break can be used as the opposite of build
703394951,false,finalized,3,4/12/15 10:36,4.33,0.471,,map can be used with the same meaning of plan
703394952,false,finalized,3,4/12/15 12:44,3.67,0.471,,bowl is made of aluminium
703394953,false,finalized,3,4/12/15 10:45,1,0,,doorway is a kind of sport
703394954,false,finalized,3,4/12/15 17:47,5,0,,rest can be used as the opposite of action
703394955,false,finalized,3,4/12/15 12:38,4,0,,stretch can be used as the opposite of stiff
703394956,false,finalized,3,4/12/15 10:42,3,1.633,,bench is part of court
703394957,false,finalized,3,4/12/15 12:27,5,0,,spring is a kind of season
703394958,false,finalized,3,4/12/15 11:00,3.33,1.7,,carry is a kind of bear
703394959,false,finalized,3,4/12/15 10:36,3.67,1.886,,rose is a kind of bush
703394960,false,finalized,3,4/12/15 10:42,4.67,0.471,,piece can be used as the opposite of all
703394961,false,finalized,3,4/12/15 14:42,4.67,0.471,,cell is part of tissue
703394962,false,finalized,3,4/12/15 10:41,2.67,1.247,,date is a kind of point
703394963,false,finalized,3,4/12/15 11:42,4.67,0.471,,comforter can be used with the same meaning of quilt
703394964,false,finalized,3,4/12/15 12:36,1.67,0.943,,blue is a kind of business
703394965,false,finalized,3,4/12/15 17:06,4.33,0.471,,old can be used with the same meaning of age
703394966,false,finalized,3,4/12/15 14:41,5,0,,clear can be used as the opposite of fog
703394967,false,finalized,3,4/12/15 17:29,4.33,0.471,,mind can be used with the same meaning of reason
703394968,false,finalized,3,4/12/15 17:48,4.33,0.471,,roll can be used as the opposite of sit
703394969,false,finalized,3,4/12/15 13:23,3,1.414,,lot can be used with the same meaning of crowd
703394970,false,finalized,3,4/12/15 12:49,1.33,0.471,,down is a kind of build
703394971,false,finalized,3,4/12/15 14:32,2,1.414,,dragon can be used with the same meaning of bitch
703394972,false,finalized,3,4/12/15 17:30,4.33,0.471,,mother can be used as the opposite of son
703394973,false,finalized,3,4/12/15 14:35,4.67,0.471,,peace can be used as the opposite of fight
703394974,false,finalized,3,4/12/15 12:04,4.67,0.471,,joint is part of body
703394975,false,finalized,3,4/12/15 12:03,5,0,,pant can be used with the same meaning of trouser
703394976,false,finalized,3,4/12/15 14:31,1.67,0.471,,submarine is a kind of sport
703394977,false,finalized,3,4/12/15 10:32,4,0,,spike can be used with the same meaning of nail
703394978,false,finalized,3,4/12/15 12:17,1,0,,if lace is true
703394979,false,finalized,3,4/12/15 17:40,3.67,1.247,,spit is part of rack
703394980,false,finalized,3,4/12/15 10:49,1,0,,crystal is a kind of place
703394981,false,finalized,3,4/12/15 12:36,1.33,0.471,,stumble is a kind of sport
703394982,false,finalized,3,4/12/15 12:38,4,0.816,,knowledge is a kind of freedom
703394983,false,finalized,3,4/12/15 13:01,1.67,0.471,,blade is part of stick
703394984,false,finalized,3,4/12/15 15:52,2.33,1.247,,detail can be used with the same meaning of nut_and_bolt
703394985,false,finalized,3,4/12/15 12:02,4.67,0.471,,bag can be used with the same meaning of baggage
703394986,false,finalized,3,4/12/15 12:37,4.67,0.471,,water can be used as the opposite of food
703394987,false,finalized,3,4/12/15 14:02,4,0,,cake is made of egg
703394988,false,finalized,3,4/12/15 13:29,1.67,0.943,,if challenge is true
703394989,false,finalized,3,4/12/15 14:35,3.33,0.943,,read can be used as the opposite of arithmetic
703394990,false,finalized,3,4/12/15 14:04,3.67,1.886,,use can be used with the same meaning of practice
703394991,false,finalized,3,4/12/15 12:45,4,0,,lose can be used as the opposite of save
703394992,false,finalized,3,4/12/15 13:08,5,0,,white_house is a residence
703394993,false,finalized,3,4/12/15 13:32,3.33,0.943,,thunder can be used as the opposite of clear
703394994,false,finalized,3,4/12/15 12:34,4,0,,fear can be used as the opposite of safe
703394995,false,finalized,3,4/12/15 17:31,4.67,0.471,,look can be used as the opposite of touch
703394996,false,finalized,3,4/12/15 17:46,4.33,0.943,,page can be used as the opposite of cover
703394997,false,finalized,3,4/12/15 17:50,4.67,0.471,,education can be used with the same meaning of teach
703394998,false,finalized,3,4/12/15 12:37,2.33,1.247,,record can be used as the opposite of music
703394999,false,finalized,3,4/12/15 14:57,1.67,0.943,,if feel is true
703395000,false,finalized,3,4/12/15 12:38,5,0,,war is a kind of hostility
703395001,false,finalized,3,4/12/15 13:56,4.67,0.471,,milky_way is a kind of galaxy
703395002,false,finalized,3,4/12/15 14:32,4.67,0.471,,ignite is a kind of burn
703395003,false,finalized,3,4/12/15 17:23,2.33,1.247,,freedom is a kind of illusion
703395004,false,finalized,3,4/12/15 14:29,2.67,1.7,,energy can be used as the opposite of tire
703395005,false,finalized,3,4/12/15 11:58,5,0,,waste can be used with the same meaning of rubbish
703395006,false,finalized,3,4/12/15 12:51,3.33,0.943,,sight can be used with the same meaning of spot
703395007,false,finalized,3,4/12/15 11:47,4.67,0.471,,test can be used with the same meaning of trial
703395008,false,finalized,3,4/12/15 10:35,1.33,0.471,,end can be used as the opposite of home
703395009,false,finalized,3,4/12/15 12:08,1.67,0.943,,wale is a kind of board
703395010,false,finalized,3,4/12/15 12:37,4.67,0.471,,glass can be used as the opposite of metal
703395011,false,finalized,3,4/12/15 14:01,3,0.816,,family is part of grow_up
703395012,false,finalized,3,4/12/15 13:36,2.67,0.943,,move can be used with the same meaning of incline
703395013,false,finalized,3,4/12/15 12:37,5,0,,part can be used with the same meaning of member
703395014,false,finalized,3,4/12/15 12:40,5,0,,chew is part of eat
703395015,false,finalized,3,4/12/15 13:50,4,0,,nation can be used with the same meaning of population
703395016,false,finalized,3,4/12/15 14:21,3.33,1.7,,draw is a kind of choose
703395017,false,finalized,3,4/12/15 10:46,5,0,,defeat can be used with the same meaning of beat
703395018,false,finalized,3,4/12/15 14:32,4,0,,farm can be used as the opposite of town
703395019,false,finalized,3,4/12/15 10:44,4.33,0.471,,cut can be used as the opposite of sew
703395020,false,finalized,3,4/12/15 12:42,4.67,0.471,,australia is a kind of continent
703395021,false,finalized,3,4/12/15 17:47,5,0,,piece is a kind of part
703395022,false,finalized,3,4/12/15 14:27,3,0.816,,corn can be used as the opposite of seed
703395023,false,finalized,3,4/12/15 11:19,5,0,,wine is a kind of alcohol
703395024,false,finalized,3,4/12/15 10:54,2,1.414,,rose is part of flower
703395025,false,finalized,3,4/12/15 10:42,3.67,1.247,,faith can be used with the same meaning of confidence
703395026,false,finalized,3,4/12/15 10:41,5,0,,brain is part of body
703395027,false,finalized,3,4/12/15 10:55,4.67,0.471,,stream can be used with the same meaning of flow
703395028,false,finalized,3,4/12/15 15:46,4.67,0.471,,pound is a kind of blow
703395029,false,finalized,3,4/12/15 14:37,3.67,0.471,,boss can be used with the same meaning of mate
703395030,false,finalized,3,4/12/15 11:08,3.33,0.943,,church is a kind of religion
703395031,false,finalized,3,4/12/15 12:25,3.33,0.943,,fly is a kind of show
703395032,false,finalized,3,4/12/15 12:42,5,0,,dislike can be used as the opposite of like
703395033,false,finalized,3,4/12/15 11:05,2,1.414,,planet is made of metal
703395034,false,finalized,3,4/12/15 10:47,4.67,0.471,,handle is part of saucepan
703395035,false,finalized,3,4/12/15 14:43,5,0,,stem is part of plant
703395036,false,finalized,3,4/12/15 15:14,5,0,,sew can be used with the same meaning of stitch
703395037,false,finalized,3,4/12/15 12:16,4.67,0.471,,part can be used as the opposite of whole
703395038,false,finalized,3,4/12/15 15:17,5,0,,hostility can be used as the opposite of peace
703395039,false,finalized,3,4/12/15 17:49,4.33,0.471,,snowflake is a kind of crystal
703395040,false,finalized,3,4/12/15 17:09,4.33,0.471,,cattle is a member of herd
703395041,false,finalized,3,4/12/15 12:19,2.33,1.247,,dark can be used with the same meaning of deep
703395042,false,finalized,3,4/12/15 17:33,4.33,0.471,,balkan can be used with the same meaning of balkan_peninsula
703395043,false,finalized,3,4/12/15 11:47,4.33,0.471,,game can be used with the same meaning of play
703395044,false,finalized,3,4/12/15 12:43,5,0,,stigma is part of plant
703395045,false,finalized,3,4/12/15 15:17,1.67,0.471,,social can be used as the opposite of country
703395046,false,finalized,3,4/12/15 12:17,2.67,1.7,,waste can be used as the opposite of trash
703395047,false,finalized,3,4/12/15 12:38,4,0.816,,table can be used as the opposite of plate
703395048,false,finalized,3,4/12/15 10:55,3,1.414,,inferior is a kind of follower
703395049,false,finalized,3,4/12/15 12:40,1,0,,frog is a kind of mammal
703395050,false,finalized,3,4/12/15 14:17,5,0,,eye is part of needle
703395051,false,finalized,3,4/12/15 13:56,2.33,1.247,,history can be used as the opposite of day
703395052,false,finalized,3,4/12/15 13:08,4,0,,fall can be used with the same meaning of lower
703395053,false,finalized,3,4/12/15 14:46,2.33,1.247,,law can be used as the opposite of order
703395054,false,finalized,3,4/12/15 17:08,1.67,0.471,,bed can be used as the opposite of good
703395055,false,finalized,3,4/12/15 10:53,4.67,0.471,,love is a kind of like
703395056,false,finalized,3,4/12/15 10:35,4.33,0.471,,feature is part of magazine
703395057,false,finalized,3,4/12/15 11:46,3.67,0.471,,seat is a kind of device
703395058,false,finalized,3,4/12/15 17:52,4.67,0.471,,love is a kind of care
703395059,false,finalized,3,4/12/15 14:13,5,0,,crop can be used with the same meaning of harvest
703395060,false,finalized,3,4/12/15 12:33,1.33,0.471,,costume can be used as the opposite of dress
703395061,false,finalized,3,4/12/15 15:44,1.67,0.471,,walk can be used as the opposite of pavement
703395062,false,finalized,3,4/12/15 14:36,1.67,0.471,,case can be used as the opposite of see
703395063,false,finalized,3,4/12/15 14:17,3.67,0.471,,sex is a kind of game
703395064,false,finalized,3,4/12/15 12:40,1,0,,rush is a doctor
703395065,false,finalized,3,4/12/15 14:58,2.67,1.247,,wax can be used with the same meaning of disk
703395066,false,finalized,3,4/12/15 14:27,2.33,1.247,,sock can be used as the opposite of foot
