_unit_id,_unit_state,_trusted_judgments,_last_judgment_at,truth_response,truth_response:confidence,hypothesis,premise,truth_response_gold
679986886,finalized,5,2/22/15 1:02,unk,0.4049,a native american sitting.,a young group of friends adorned with face paint and feathered headbands sit on a bench.,
679986887,finalized,5,2/22/15 2:04,unk,0.6174,a native american sitting.,five young women sitting on a green bench wearing headbands with feathers in them.,
679986888,finalized,5,2/22/15 0:37,no,0.6019,a native american sitting.,five young girls with backpacks sitting on a green park bench.,
679986889,finalized,5,2/22/15 1:40,no,0.4136,a native american sitting.,five young girls wearing headbands sitting on park bench,
679986890,finalized,5,2/22/15 0:37,no,0.7952,a man makes faces.,a man in a black vest and a woman in a white jacket are running in a race.,
679986891,finalized,5,2/22/15 0:53,no,0.6043,a man makes faces.,a man and a woman wearing numbers are waving in the street.,
679986892,finalized,5,2/22/15 1:30,no,0.6054,a man makes faces.,two runners waving as they finish a race.,
679986893,finalized,5,2/22/15 1:14,unk,0.602,a man makes faces.,joggers wavy happily during race.,
679986894,finalized,5,2/22/15 1:52,yes,0.5988,a man rides his bike down a street.,"a man in a yellow helmet, white shirt, and blue pants rides a red motorbike past a low hedge.",
679986895,finalized,5,2/22/15 0:59,yes,1,a man rides his bike down a street.,a man wearing a yellow helmet with his visor up rides a red motorbike.,
679986896,finalized,5,2/22/15 1:08,yes,0.8026,a man rides his bike down a street.,a man wearing a yellow helmet is riding on his red motorcycle.,
679986897,finalized,5,2/22/15 0:40,yes,0.6136,a man rides his bike down a street.,a person in a helmet on a motorcycle,
679986898,finalized,5,2/22/15 0:41,yes,1,musicians play music.,"a scottish band, whose members are dressed in kilts, marching in front of onlookers, playing bagpipes.",
679986899,finalized,5,2/22/15 0:57,yes,1,musicians play music.,men in traditional scottish attire marching and playing bagpipes.,
679986900,finalized,5,2/22/15 1:33,yes,1,musicians play music.,a scottish band marching in a stadium as a crowd looks on.,
679986901,finalized,5,2/22/15 1:36,yes,1,musicians play music.,men parading in kilts and playing instruments.,
679986902,finalized,5,2/22/15 1:29,yes,0.8039,a man standing on a sidewalk.,a man in a leather jacket holding a helmet at a crosswalk.,
679986903,finalized,5,2/22/15 0:37,yes,1,a man standing on a sidewalk.,a man waits at a crosswalk holding a motorbike helmet.,
679986904,finalized,5,2/22/15 0:51,yes,1,a man standing on a sidewalk.,a man holding his motorcycle helmet at a crosswalk.,
679986905,finalized,5,2/22/15 1:50,yes,0.6034,a man standing on a sidewalk.,motorcycle guy waiting to cross the street.,
679986906,finalized,5,2/22/15 2:17,no,0.4104,a child walking.,a little girl and boy play frisbee together in a grassy area.,
679986907,finalized,5,2/22/15 0:58,no,0.6057,a child walking.,a little boy and a little girl playing together outside.,
679986908,finalized,5,2/22/15 2:09,no,0.5993,a child walking.,two children playing in a field.,
679986909,finalized,5,2/22/15 1:20,no,0.6145,a child walking.,a young boy and girl playing.,
679986910,finalized,5,2/22/15 2:11,no,0.6307,a man sitting eating a lunch.,the man sitting seems to be reading while waiting for the bus while the people in the background seem to blend in with the landscape.,
679986911,finalized,5,2/22/15 1:00,yes,0.4128,a man sitting eating a lunch.,a calm street corner with a man sitting on a stool looking at something on a small platform.,
679986912,finalized,5,2/22/15 1:46,no,0.822,a man sitting eating a lunch.,a man is sitting down and drawing on a public street.,
679986913,finalized,5,2/22/15 0:41,no,1,a man sitting eating a lunch.,a man on a street corner works on a drawing.,
679986914,finalized,5,2/22/15 0:40,yes,0.8002,this man drinking a beverage.,"a man in a blue shirt, holding a bottle, standing over a grill.",
679986915,finalized,5,2/22/15 0:57,yes,1,this man drinking a beverage.,a man grilling and another man in blue shirt holding a beer.,
679986916,finalized,5,2/22/15 0:22,unk,0.5931,this man drinking a beverage.,an asian man watching someone grill food on a barbecue.,
679986917,finalized,5,2/22/15 0:51,yes,0.8125,this man drinking a beverage.,a man holding a bottle is standing over a grill.,
679986918,finalized,5,2/22/15 1:34,yes,1,spectators watching.,a car is being driven on a trail while people on both sides of the road look on.,
679986919,finalized,5,2/22/15 1:50,yes,0.8246,spectators watching.,a racing car goes through a dirt course while fans watch.,
679986920,finalized,5,2/22/15 2:13,yes,0.7963,spectators watching.,blue race car riding on dirt path with onlookers.,
679986921,finalized,5,2/22/15 0:41,yes,0.595,spectators watching.,a race car zooms while onlookers watch.,
679986922,finalized,5,2/22/15 1:30,yes,0.8105,a bicyclist jumping a trick.,a boy in a blue shirt is mountain biking on a track and catching air.,
679986923,finalized,5,2/22/15 1:59,yes,0.7951,a bicyclist jumping a trick.,a person on a bike rides through a dirt course near the water.,
679986924,finalized,5,2/22/15 0:53,yes,1,a bicyclist jumping a trick.,a person is in the air on a bike near a body of water.,
679986925,finalized,5,2/22/15 0:40,yes,1,a bicyclist jumping a trick.,a man performs tricks on a dirt ramp on a green bike.,
679986926,finalized,5,2/22/15 0:55,no,0.7946,a man puts his hands.,a man wearing all black is inspecting a marbleized sculpture sitting atop a wooden mount.,
679986927,finalized,5,2/22/15 0:34,unk,0.4114,a man puts his hands.,a man with glasses and black jacket stands as he sculpts a strange-shaped sculpture.,
679986928,finalized,5,2/22/15 0:54,no,0.7923,a man puts his hands.,an old man looking over a sculpture.,
679986929,finalized,5,2/22/15 1:17,no,0.8099,a man puts his hands.,a man examines a modern sculpture.,
679986930,finalized,5,2/22/15 1:31,no,0.4068,a little boy smiling.,a small boy wearing glasses stands on a rope and holds two ropes with his hands.,
679986931,finalized,5,2/22/15 2:21,no,0.4144,a little boy smiling.,a child in a green shirt balancing on a red rope while holding two white ropes.,
679986932,finalized,5,2/22/15 2:21,yes,0.3947,a little boy smiling.,a boy walks across a rope structure on a playground.,
679986933,finalized,5,2/22/15 0:36,unk,0.5983,a little boy smiling.,a playground with two children and an adult.,
679986934,finalized,5,2/22/15 1:33,yes,0.7884,a man looking at something.,"a man with a muslim cap, and white beard, stands on the sidewalk holding orange pamphlets.",
679986935,finalized,5,2/22/15 1:34,yes,0.7998,a man looking at something.,a man in a white hat stand on the street holding colorful paper.,
679986936,finalized,5,2/22/15 1:24,unk,0.6143,a man looking at something.,a bearded man in islamic garb walks down a city sidewalk.,
679986937,finalized,5,2/22/15 2:18,yes,0.8047,a man looking at something.,a man holding paper while standing on the sidewalk.,
679986938,finalized,5,2/22/15 1:53,no,0.4113,man talking.,two people are sitting on the grass with the water just below them along with a waterfall.,
679986939,finalized,5,2/22/15 0:54,unk,0.5912,man talking.,couple sitting in park near a small waterfall.,
679986940,finalized,5,2/22/15 1:46,no,0.6225,man talking.,a couple relaxing on the grass at a weir.,
679986941,finalized,5,2/22/15 1:17,yes,0.4062,man talking.,a couple sitting by a small waterfall.,
679986942,finalized,5,2/22/15 0:43,no,0.6174,woman walking one and one.,people are walking along a street under a large billboard.,
679986943,finalized,5,2/22/15 2:09,yes,0.5867,woman walking one and one.,women wearing sunglasses shopping downtown.,
679986944,finalized,5,2/22/15 1:21,no,0.6133,woman walking one and one.,a crowd of people walking down a sidewalk.,
679986945,finalized,5,2/22/15 1:54,yes,0.4228,woman walking one and one.,several women walking down the street.,
679986946,finalized,5,2/22/15 1:46,yes,1,a fighter punching a fighter.,a man wearing a red boxing uniform throws a punch with his right hand as a man wearing blue boxing gloves and headgear blocks the punch.,
679986947,finalized,5,2/22/15 0:58,yes,0.8038,a fighter punching a fighter.,a boxer in red with an intricate tattoo gives his opponent a right hook to the head.,
679986948,finalized,5,2/22/15 2:00,yes,1,a fighter punching a fighter.,"two boxers are fighting, one is punching the other.",
679986949,finalized,5,2/22/15 0:29,yes,0.8087,a fighter punching a fighter.,two men are duking it out in a boxing ring.,
679986950,finalized,5,2/22/15 1:14,yes,0.811,women walking.,people with bags walk along a dirt road in front of a green building.,
679986951,finalized,5,2/22/15 0:44,yes,0.6221,women walking.,african people walk by a teal colored building in the desert.,
679986952,finalized,5,2/22/15 2:40,yes,0.5614,women walking.,"africans in tribe clothes, walking pass a green.",
679986953,finalized,5,2/22/15 2:02,yes,0.599,women walking.,two people walking down a sandy road.,
679986954,finalized,5,2/22/15 1:15,yes,0.6058,a musician singing.,a woman is directing a group of men and woman during singing class.,
679986955,finalized,5,2/22/15 1:34,no,1,a musician singing.,people in a class receiving instructions from a teacher.,
679986956,finalized,5,2/22/15 0:25,yes,0.6078,a musician singing.,a woman in a black and white dress conducting a choir.,
679986957,finalized,5,2/22/15 1:13,yes,0.5992,a musician singing.,a choir is practicing in a room with a wood floor.,
679986958,finalized,5,2/22/15 0:41,yes,0.595,a child watches.,"a man in a white shirt is holding a saw, standing next to a tree and a child.",
679986959,finalized,5,2/22/15 2:36,yes,0.5818,a child watches.,child wearing fireman's hat sits on ground next to man holding a handsaw.,
679986960,finalized,5,2/22/15 1:46,unk,0.4164,a child watches.,a man and a child in a hard hat are sawing at a tree.,
679986961,finalized,5,2/22/15 1:52,yes,0.7786,a child watches.,man grooms a tree while a child helps him.,
679986962,finalized,5,2/22/15 0:53,yes,0.4151,men talking.,"two young men, one wearing a black shirt and the other wearing a white shirt, are looking at papers on a table.",
679986963,finalized,5,2/22/15 0:32,unk,0.5923,men talking.,a table at penn state sponsored by a greek organization promotes the sale of basketball tickets.,
679986964,finalized,5,2/22/15 1:59,yes,0.7852,men talking.,two young men are signing up for sign up for a basketball related event.,
679986965,finalized,5,2/22/15 1:24,no,0.4031,men talking.,two boys stand at a blue table fill out a form.,
679986966,finalized,5,2/22/15 0:40,yes,1,workers walking.,6 men in work jumpsuits and 1 man in an orange jumpsuit are walking next to green and red loading docks.,
679986967,finalized,5,2/22/15 1:23,yes,0.8024,workers walking.,six men in blue jumpsuits and a man in an orange jumpsuit walk by a shipyard.,
679986968,finalized,5,2/22/15 0:47,yes,0.6158,workers walking.,a group of men in jumpsuits walk along the dock of the bumi jaya.,
679986969,finalized,5,2/22/15 1:47,yes,0.805,workers walking.,6 men dressed in blue and one man dressed in orange walking.,
679986970,finalized,5,2/22/15 2:09,unk,0.4275,gentleman sitting.,"there are five white individuals on a stage in a line, the outer four are looking inward toward the middle individual who has a beard.",
679986971,finalized,5,2/22/15 1:41,no,0.4187,gentleman sitting.,four men and one women are discussing something together on a stage with microphones.,
679986972,finalized,5,2/22/15 2:40,yes,0.813,gentleman sitting.,a group of people sitting in a semicircle are talking into microphones.,
679986973,finalized,5,2/22/15 2:01,unk,0.3998,gentleman sitting.,five people taking part in a discussion on a stage.,
679986974,finalized,5,2/22/15 0:56,yes,0.6259,a man attempts to hit the ball.,a man in a black shirt and red and white hat swinging a golf club at a golf ball that is sitting in green grass.,
679986975,finalized,5,2/22/15 0:55,yes,1,a man attempts to hit the ball.,a man in a black shirt is playing golf outside.,
679986976,finalized,5,2/22/15 1:39,yes,1,a man attempts to hit the ball.,a man is playing golf by himself.,
679986977,finalized,5,2/22/15 1:14,yes,0.8399,a man attempts to hit the ball.,there is a man playing golf.,
679986978,finalized,5,2/22/15 2:01,no,0.422,man waving at camera.,a group of people running a marathon round a curve as spectators look on.,
679986979,finalized,5,2/22/15 1:36,yes,0.4116,man waving at camera.,a group of runners running a race in a street as a crowd looks on.,
679986980,finalized,5,2/22/15 1:09,no,0.4256,man waving at camera.,a group of people are running a race.,
679986981,finalized,5,2/22/15 0:30,no,0.8225,man waving at camera.,many runners running in an event.,
679986982,finalized,5,2/22/15 1:27,yes,0.8032,birds gather.,a little boy wearing a blue hat and coat is standing amongst the pigeons on the street.,
679986983,finalized,5,2/22/15 1:01,yes,0.5922,birds gather.,the little child in the blue cap is amidst the pigeons.,
679986984,finalized,5,2/22/15 0:59,yes,1,birds gather.,a little boy is surrounded by many pigeons.,
679986985,finalized,5,2/22/15 1:52,yes,1,birds gather.,a boy surrounded by pigeons,
679986986,finalized,5,2/22/15 1:50,yes,0.6031,a woman fighting.,a man wearing a white shirt and red hate interacts with a woman wearing a white shirt.,
679986987,finalized,5,2/22/15 1:14,unk,0.4071,a woman fighting.,a man and women in white shirts make sporadic movements.,
